Product ID,Customer ID,Rating,Review Text
PROD562,CUST6413,5,Amazing value for money!
PROD898,CUST2854,3,"Battery life is very short, not as advertised."
PROD224,CUST4423,3,"Shipping took too long, not satisfied."
PROD134,CUST9797,2,"Shipping took too long, not satisfied."
PROD713,CUST5597,2,"Very easy to use, beginner-friendly."
PROD928,CUST7077,4,"Battery life is very short, not as advertised."
PROD895,CUST3245,3,Amazing value for money!
PROD852,CUST2281,2,Customer service was unhelpful.
PROD619,CUST8719,5,"Arrived damaged, had to request a replacement."
PROD784,CUST4651,3,"Battery life is very short, not as advertised."
PROD116,CUST9284,5,"Arrived damaged, had to request a replacement."
PROD761,CUST2134,3,The item stopped working after a week.
PROD251,CUST9069,5,Fast delivery and excellent packaging.
PROD939,CUST2745,4,Sound quality is below average.
PROD847,CUST9116,4,The item stopped working after a week.
PROD671,CUST7255,4,Amazing value for money!
PROD499,CUST8724,3,The item stopped working after a week.
PROD712,CUST5315,1,"The instructions were unclear, difficult to set up."
PROD332,CUST5746,1,"The instructions were unclear, difficult to set up."
PROD705,CUST7437,4,"Perfect gift for my friend, they loved it!"
PROD910,CUST2817,2,"Shipping took too long, not satisfied."
PROD699,CUST5638,1,"The instructions were unclear, difficult to set up."
PROD839,CUST6190,2,Amazing value for money!
PROD941,CUST5788,5,Customer service was unhelpful.
PROD112,CUST4437,2,Fast delivery and excellent packaging.
PROD901,CUST5732,2,"Great product, works as expected!"
PROD594,CUST8754,5,"Great product, works as expected!"
PROD295,CUST3724,3,Would definitely buy again.
PROD276,CUST7904,1,Customer service was unhelpful.
PROD392,CUST5699,2,"Great product, works as expected!"
PROD143,CUST7712,5,"Fantastic build quality, feels premium."
PROD165,CUST9172,2,The item stopped working after a week.
PROD357,CUST6813,4,Highly recommended for anyone looking for this.
PROD652,CUST7432,5,Would definitely buy again.
PROD260,CUST9486,5,"Fantastic build quality, feels premium."
PROD622,CUST4477,4,"Shipping took too long, not satisfied."
PROD798,CUST4836,3,Customer service was unhelpful.
PROD603,CUST4328,3,"Better than expected, great performance."
PROD704,CUST7583,1,"Arrived damaged, had to request a replacement."
PROD642,CUST1148,2,Would definitely buy again.
PROD518,CUST7206,5,Product does not match the description.
PROD276,CUST5375,3,Sound quality is below average.
PROD971,CUST7678,4,"Not what I ordered, very disappointed."
PROD135,CUST5054,2,Highly recommended for anyone looking for this.
PROD107,CUST7285,1,"Not what I ordered, very disappointed."
PROD404,CUST1261,2,"Better than expected, great performance."
PROD502,CUST4049,5,"Arrived damaged, had to request a replacement."
PROD775,CUST8140,5,"Perfect gift for my friend, they loved it!"
PROD808,CUST6026,1,"Perfect gift for my friend, they loved it!"
PROD104,CUST8806,1,"Shipping took too long, not satisfied."
PROD735,CUST3236,3,Product does not match the description.
PROD505,CUST3430,4,"Not what I ordered, very disappointed."
PROD337,CUST2429,3,"Battery life is very short, not as advertised."
PROD354,CUST4565,1,The item stopped working after a week.
PROD623,CUST7873,2,"Very easy to use, beginner-friendly."
PROD760,CUST7270,5,"Fantastic build quality, feels premium."
PROD908,CUST8404,3,Fast delivery and excellent packaging.
PROD851,CUST2277,5,Too expensive for the quality provided.
PROD937,CUST4722,4,Product does not match the description.
PROD365,CUST8861,4,Product does not match the description.
PROD216,CUST7850,2,"Great product, works as expected!"
PROD357,CUST2592,4,Product does not match the description.
PROD417,CUST1764,3,Product does not match the description.
PROD250,CUST3728,4,"Perfect gift for my friend, they loved it!"
PROD304,CUST4225,1,"Great product, works as expected!"
PROD915,CUST8404,1,Highly recommended for anyone looking for this.
PROD643,CUST9014,4,"Great product, works as expected!"
PROD270,CUST3970,3,Product does not match the description.
PROD212,CUST7490,5,"Great product, works as expected!"
PROD140,CUST2268,5,"Great product, works as expected!"
PROD487,CUST5431,5,Customer service was unhelpful.
PROD391,CUST4094,4,"Battery life is very short, not as advertised."
PROD381,CUST7529,1,"The instructions were unclear, difficult to set up."
PROD519,CUST6510,2,"Perfect gift for my friend, they loved it!"
PROD852,CUST2842,5,"Shipping took too long, not satisfied."
PROD217,CUST4775,3,"Better than expected, great performance."
PROD924,CUST7953,4,"Very easy to use, beginner-friendly."
PROD170,CUST2612,4,"Perfect gift for my friend, they loved it!"
PROD730,CUST6441,5,Fast delivery and excellent packaging.
PROD528,CUST7123,1,The item stopped working after a week.
PROD752,CUST9376,4,Product does not match the description.
PROD843,CUST7421,2,"Arrived damaged, had to request a replacement."
PROD505,CUST7430,2,Highly recommended for anyone looking for this.
PROD309,CUST6839,2,"Shipping took too long, not satisfied."
PROD755,CUST6198,2,Product does not match the description.
PROD298,CUST6992,5,"Perfect gift for my friend, they loved it!"
PROD891,CUST2217,5,"Not what I ordered, very disappointed."
PROD166,CUST2996,4,"Great product, works as expected!"
PROD415,CUST3454,1,Highly recommended for anyone looking for this.
PROD601,CUST2834,5,Highly recommended for anyone looking for this.
PROD477,CUST9148,3,Product does not match the description.
PROD151,CUST1266,5,"Arrived damaged, had to request a replacement."
PROD845,CUST1461,5,"Not what I ordered, very disappointed."
PROD294,CUST9084,5,"Better than expected, great performance."
PROD991,CUST7983,1,Too expensive for the quality provided.
PROD692,CUST8033,2,"Very easy to use, beginner-friendly."
PROD927,CUST6396,1,Sound quality is below average.
PROD656,CUST9667,4,"Arrived damaged, had to request a replacement."
PROD679,CUST5009,3,"Battery life is very short, not as advertised."
PROD116,CUST9264,3,Amazing value for money!
PROD821,CUST5719,1,"The instructions were unclear, difficult to set up."
PROD225,CUST2241,2,The item stopped working after a week.
PROD435,CUST6238,4,"Shipping took too long, not satisfied."
PROD831,CUST5656,3,"Fantastic build quality, feels premium."
PROD562,CUST3764,5,"The instructions were unclear, difficult to set up."
PROD347,CUST3693,4,The item stopped working after a week.
PROD558,CUST4514,4,"Great product, works as expected!"
PROD469,CUST3067,1,"Great product, works as expected!"
PROD415,CUST9429,4,"Fantastic build quality, feels premium."
PROD231,CUST8752,4,"Arrived damaged, had to request a replacement."
PROD607,CUST7298,5,"The instructions were unclear, difficult to set up."
PROD985,CUST9364,1,"Very easy to use, beginner-friendly."
PROD657,CUST9436,3,Would definitely buy again.
PROD395,CUST7939,1,Customer service was unhelpful.
PROD314,CUST1827,4,Fast delivery and excellent packaging.
PROD318,CUST9384,4,Highly recommended for anyone looking for this.
PROD131,CUST3941,1,Sound quality is below average.
PROD953,CUST4765,5,"The instructions were unclear, difficult to set up."
PROD612,CUST3857,1,Fast delivery and excellent packaging.
PROD956,CUST2944,3,"Perfect gift for my friend, they loved it!"
PROD408,CUST5690,3,"The instructions were unclear, difficult to set up."
PROD201,CUST2546,4,"Arrived damaged, had to request a replacement."
PROD432,CUST4443,2,"Great product, works as expected!"
PROD341,CUST7552,4,"Battery life is very short, not as advertised."
PROD761,CUST4921,3,Sound quality is below average.
PROD466,CUST1704,4,The item stopped working after a week.
PROD768,CUST9382,2,Would definitely buy again.
PROD901,CUST1314,3,"Perfect gift for my friend, they loved it!"
PROD593,CUST7576,2,Product does not match the description.
PROD556,CUST7562,2,The item stopped working after a week.
PROD688,CUST2192,4,"Very easy to use, beginner-friendly."
PROD124,CUST8241,2,Would definitely buy again.
PROD820,CUST4860,3,Product does not match the description.
PROD186,CUST6677,3,Customer service was unhelpful.
PROD263,CUST8762,1,The item stopped working after a week.
PROD273,CUST6783,2,"Battery life is very short, not as advertised."
PROD216,CUST2363,2,The item stopped working after a week.
PROD782,CUST8382,1,"The instructions were unclear, difficult to set up."
PROD206,CUST7371,2,"Great product, works as expected!"
PROD304,CUST4710,1,Highly recommended for anyone looking for this.
PROD257,CUST2263,2,"Arrived damaged, had to request a replacement."
PROD563,CUST1135,5,Too expensive for the quality provided.
PROD379,CUST3264,4,Product does not match the description.
PROD423,CUST3444,3,Sound quality is below average.
PROD480,CUST8774,5,"The instructions were unclear, difficult to set up."
PROD385,CUST9827,4,"Great product, works as expected!"
PROD309,CUST7409,2,"Very easy to use, beginner-friendly."
PROD325,CUST8972,4,Product does not match the description.
PROD513,CUST8821,3,"Fantastic build quality, feels premium."
PROD107,CUST2000,3,"Arrived damaged, had to request a replacement."
PROD557,CUST9578,2,"Better than expected, great performance."
PROD874,CUST6264,5,"Battery life is very short, not as advertised."
PROD443,CUST7870,5,Highly recommended for anyone looking for this.
PROD705,CUST8611,1,"Shipping took too long, not satisfied."
PROD440,CUST3893,4,Customer service was unhelpful.
PROD324,CUST1478,5,"Battery life is very short, not as advertised."
PROD856,CUST2213,4,Highly recommended for anyone looking for this.
PROD487,CUST2739,4,"Very easy to use, beginner-friendly."
PROD215,CUST2220,5,"Perfect gift for my friend, they loved it!"
PROD638,CUST6728,4,Sound quality is below average.
PROD328,CUST2704,4,"Arrived damaged, had to request a replacement."
PROD879,CUST6120,3,"Shipping took too long, not satisfied."
PROD646,CUST4052,4,"Very easy to use, beginner-friendly."
PROD710,CUST2831,1,Would definitely buy again.
PROD123,CUST3387,2,"Not what I ordered, very disappointed."
PROD536,CUST2641,2,Fast delivery and excellent packaging.
PROD861,CUST2935,3,The item stopped working after a week.
PROD326,CUST4450,2,"Battery life is very short, not as advertised."
PROD989,CUST4069,2,"Battery life is very short, not as advertised."
PROD938,CUST1553,2,Product does not match the description.
PROD375,CUST1711,5,"Arrived damaged, had to request a replacement."
PROD181,CUST3600,5,Amazing value for money!
PROD856,CUST9603,3,Would definitely buy again.
PROD420,CUST8635,4,The item stopped working after a week.
PROD661,CUST8541,5,Too expensive for the quality provided.
PROD498,CUST5065,5,Fast delivery and excellent packaging.
PROD519,CUST4406,5,"Great product, works as expected!"
PROD263,CUST9379,1,"Shipping took too long, not satisfied."
PROD404,CUST9285,5,"Shipping took too long, not satisfied."
PROD175,CUST5880,4,"Better than expected, great performance."
PROD636,CUST7542,1,Sound quality is below average.
PROD583,CUST1481,3,"Not what I ordered, very disappointed."
PROD675,CUST1583,2,Too expensive for the quality provided.
PROD938,CUST4822,4,"Arrived damaged, had to request a replacement."
PROD240,CUST8114,2,"Better than expected, great performance."
PROD820,CUST4057,2,Too expensive for the quality provided.
PROD902,CUST7176,1,"Not satisfied, poor quality."
PROD280,CUST3065,5,"Not what I ordered, very disappointed."
PROD834,CUST8086,5,The item stopped working after a week.
PROD880,CUST2615,4,"Perfect gift for my friend, they loved it!"
PROD434,CUST4148,4,"Battery life is very short, not as advertised."
PROD889,CUST8006,3,Highly recommended for anyone looking for this.
PROD967,CUST1020,1,"Arrived damaged, had to request a replacement."
PROD361,CUST3368,1,Amazing value for money!
PROD285,CUST5241,3,"Great product, works as expected!"
PROD652,CUST8468,5,"Not what I ordered, very disappointed."
PROD269,CUST7067,1,"The instructions were unclear, difficult to set up."
PROD365,CUST3674,5,Too expensive for the quality provided.
PROD903,CUST2356,5,"Arrived damaged, had to request a replacement."
PROD484,CUST1402,3,Customer service was unhelpful.
PROD961,CUST1515,2,"Better than expected, great performance."
PROD662,CUST1607,5,Highly recommended for anyone looking for this.
PROD508,CUST3671,4,Product does not match the description.
PROD484,CUST1404,2,Customer service was unhelpful.
PROD704,CUST2211,4,"Arrived damaged, had to request a replacement."
PROD464,CUST7209,4,"Better than expected, great performance."
PROD835,CUST4588,5,Too expensive for the quality provided.
PROD242,CUST4208,5,Sound quality is below average.
PROD702,CUST7739,3,"Great product, works as expected!"
PROD819,CUST1140,5,"Perfect gift for my friend, they loved it!"
PROD490,CUST7251,2,Product does not match the description.
PROD156,CUST7789,5,"Battery life is very short, not as advertised."
PROD571,CUST6345,1,"Fantastic build quality, feels premium."
PROD121,CUST1136,4,"Battery life is very short, not as advertised."
PROD305,CUST2929,5,"The instructions were unclear, difficult to set up."
PROD390,CUST9841,1,Too expensive for the quality provided.
PROD303,CUST7235,3,"Arrived damaged, had to request a replacement."
PROD294,CUST5432,1,Would definitely buy again.
PROD214,CUST5133,3,"Not satisfied, poor quality."
PROD703,CUST8459,4,Amazing value for money!
PROD123,CUST8465,1,"Battery life is very short, not as advertised."
PROD942,CUST4275,3,Product does not match the description.
PROD466,CUST1978,4,"Very easy to use, beginner-friendly."
PROD399,CUST7244,4,Sound quality is below average.
PROD993,CUST5562,5,"Not satisfied, poor quality."
PROD968,CUST5351,1,Amazing value for money!
PROD315,CUST8295,4,Too expensive for the quality provided.
PROD273,CUST7982,3,"Arrived damaged, had to request a replacement."
PROD694,CUST2646,1,"Perfect gift for my friend, they loved it!"
PROD346,CUST2971,3,"Not what I ordered, very disappointed."
PROD792,CUST3809,1,"Perfect gift for my friend, they loved it!"
PROD716,CUST3640,2,Too expensive for the quality provided.
PROD268,CUST7560,5,Too expensive for the quality provided.
PROD864,CUST5539,5,"Shipping took too long, not satisfied."
PROD986,CUST6058,5,Highly recommended for anyone looking for this.
PROD765,CUST1997,5,"Fantastic build quality, feels premium."
PROD481,CUST6837,2,The item stopped working after a week.
PROD533,CUST1422,1,"Arrived damaged, had to request a replacement."
PROD844,CUST9041,5,"Fantastic build quality, feels premium."
PROD761,CUST2864,2,Would definitely buy again.
PROD306,CUST9658,1,"Battery life is very short, not as advertised."
PROD205,CUST6533,4,Fast delivery and excellent packaging.
PROD738,CUST8867,1,Would definitely buy again.
PROD976,CUST7748,3,"Better than expected, great performance."
PROD387,CUST2257,5,Sound quality is below average.
